previous_score,study_hours,distraction_time,lessons_completed,sleep_hours,group_study,learning_style,effective_study,score
91,8.206927184168876,0.9792040629345944,1,4.179650910929865,1,practice,7.227723121234281,81.05139472199343
55,6.668001306965378,4.484789652117672,5,8.63458173165554,0,practice,2.183211654847706,58.24470525999261
52,2.9469162073289814,2.6009526162577723,14,5.068490707851642,1,practice,0.3459635910712091,57.18319513609404
89,5.66434330008753,2.238014701601085,5,6.100020370407025,0,practice,3.4263285984864447,80.0248039305284
99,6.37546665187307,2.789100959646007,1,4.048434413704839,0,practice,3.5863656922270626,70.56078479077864
81,5.725283507742414,0.8301715670809773,18,8.289775454575285,1,theory,4.895111940661437,100.0
69,3.3421003115637458,3.0673656931958817,16,7.655786722274586,0,theory,0.27473461836786406,63.547674168131536
58,5.637231318832533,1.8155036831700522,9,8.733780175868516,0,practice,3.8217276356624805,67.909002934512
56,5.420677067817639,4.485931704823095,19,7.908077395981995,0,practice,0.9347453629945441,74.38412164411974
95,9.967021982260519,0.8442710333884307,5,5.568532560260326,1,practice,9.122750948872088,100.0
58,9.076925332415835,2.5352555193272055,2,5.239366793642118,1,theory,6.541669813088629,73.63391060836042
67,5.170426733940579,2.9905631468450897,15,7.488581537766464,1,theory,2.1798635870954897,83.06648363186818
97,6.606436446416068,0.16691800893190611,7,5.820563875052497,1,practice,6.439518437484162,88.57302606181678
94,7.730844436830057,1.818465623780701,4,6.831075078763083,0,theory,5.912378813049356,93.80922114791792
65,1.313786442104424,3.663176173504164,1,4.031287355132351,1,practice,-2.34938973139974,31.662534988010982
76,9.05429297105056,4.101887537244867,13,4.309428508402377,1,practice,4.952405433805692,76.008683075895
65,8.741141347761314,1.5658099740864118,7,6.676839705908256,1,practice,7.1753313736749025,100.0
92,5.116888879963366,3.9929663619137563,15,6.830358232240826,1,theory,1.1239225180496093,83.18721065013699
62,4.520527894723418,4.838779385516944,14,7.757264722296718,0,practice,-0.3182514907935259,57.33058048851103
48,3.4566343737068346,4.2843696803754705,19,4.659826598119809,0,practice,-0.8277353066686359,55.47628778092107
51,5.290091454973315,0.588219940796626,18,6.565915418783894,0,practice,4.701871514176689,79.15381522375756
92,1.399389971799131,3.698651660427703,10,4.972238222158443,1,theory,-2.2992616886285724,55.97880976714178
40,8.66974180012307,1.5983341622027236,9,4.4659805978134735,1,theory,7.0714076379203465,72.82151709355212
97,1.3188013157669056,4.942079947060383,8,6.052478970302773,0,theory,-3.623278631293477,54.89036246149117
97,3.961462288328839,2.4267949157994355,10,4.816683240445286,1,practice,1.5346673725294036,74.4072043130696
40,9.384305394870909,0.6121694917947051,17,5.108909890961593,1,theory,8.772135903076204,100.0
86,7.616913890711075,3.625927740136954,2,5.587772899347509,0,practice,3.990986150574121,64.60015105330491
73,3.532518645197741,1.6150559919310692,6,5.296942003715982,0,theory,1.9174626532666719,62.46367739323212
71,3.273841845647966,4.985390785408309,5,4.437956487029732,1,practice,-1.711548939760343,39.15526795774719
93,1.0457392583622336,4.89891228927261,9,4.4495812242985116,1,theory,-3.853173030910376,36.27403875243542
87,7.261428635647752,3.2806700901029036,5,4.966247076170841,1,practice,3.980758545544848,73.9424732806247
64,1.4390522350585577,0.6491322447585879,18,4.252795939797695,0,theory,0.7899199902999698,74.71074717540793
79,5.793422674606859,3.4343049883751453,9,7.132285098384635,0,theory,2.3591176862317136,75.45504375814438
84,9.659097753328448,0.46515243230013603,17,5.43663358254451,0,theory,9.19394532102831,100.0
92,1.985219740490085,0.1468207955119616,17,5.398729838845355,0,practice,1.8383989449781235,72.94362559757666
40,9.050319378712606,4.1147922311074305,12,5.659991471188826,1,theory,4.935527147605176,68.83516278925038
55,9.923278016305433,1.0487647384184067,7,7.313981371048609,0,theory,8.874513277887026,84.46815911136004
78,1.5536532361531155,1.895135631095487,3,8.353169407417454,0,theory,-0.34148239494237154,41.47388680795556
44,8.946156422237152,4.8672869498808655,10,7.795434662778192,1,theory,4.078869472356287,75.51317233816434
61,5.64471118399255,1.6842025093055164,2,7.637646151125475,1,practice,3.9605086746870337,65.78977265758695
68,9.158623475001221,1.4824489064165762,3,6.421955928004246,1,theory,7.676174568584645,94.90032694065142
94,6.141870477276167,4.591039998113876,16,7.469027784837059,0,practice,1.5508304791622907,79.30399847149742
42,6.959008090959082,0.5537422265947906,2,6.763811840167916,1,practice,6.405265864364291,68.34254832836164
51,5.894010171976594,3.797912050573159,10,5.081252640932645,1,practice,2.0960981214034344,52.072124130147884
65,8.780435922766136,4.94032783326387,6,5.042941838705254,0,practice,3.840108089502266,61.31205731909063
55,7.605189270583315,4.506480053873244,11,5.481960034376417,0,theory,3.0987092167100707,63.84691634264027
90,5.691342809623734,3.2583395935321295,7,8.554013354849065,1,practice,2.4330032160916044,76.89977295109792
76,8.813447236463922,1.57030397496366,15,6.737074201898629,0,practice,7.243143261500262,100.0
61,3.207569790298011,1.2716099058915837,6,7.669526885009347,1,practice,1.9359598844064272,66.27690100830776
96,2.416065937322734,4.0962755243573055,9,5.732793799082738,1,practice,-1.6802095870345717,62.296627590265395
68,2.4436009479706486,4.399109569758476,12,6.038578853326126,0,theory,-1.9555086217878275,43.65294167725662
53,4.006079908707141,2.6271745627284644,19,4.627827893186257,1,theory,1.3789053459786769,68.69841190694765
67,3.1482102817091575,1.2216997039323307,3,4.8564747891083515,0,practice,1.9265105777768268,54.615984341898056
44,9.370813154587648,0.5647160420558678,15,8.136782774130728,0,practice,8.80609711253178,100.0
86,1.952506844457256,0.43589733915915585,2,6.92419315844441,0,practice,1.5166095052981001,55.52565042010856
88,7.290916642356289,3.595387236769278,2,5.687662329419094,1,theory,3.695529405587011,74.59379396077445
69,2.702993858065053,2.1005936392386246,3,8.01425604497773,0,theory,0.6024002188264284,52.79624573002611
85,8.934734194933151,4.526799371389352,6,5.232599528189915,0,theory,4.407934823543799,70.17492760640418
91,9.651837593664167,3.6983565036338186,15,8.88016349300102,1,theory,5.9534810900303485,100.0
44,5.189230078929852,0.9563020895729335,10,5.724088038730849,1,theory,4.232927989356918,68.97053206640862
51,8.911643322053184,3.0688870940784954,9,5.686554770756138,1,practice,5.8427562279746885,68.77993764975308
55,1.046306536792433,2.1775272719907965,1,5.559559527683526,1,theory,-1.1312207351983636,30.49374757581839
65,8.379522256672901,2.886248653843065,16,4.61055757962144,0,theory,5.493273602829836,86.88677088131692
65,3.0576264537243114,3.6903456166925857,6,4.555685736660062,0,practice,-0.6327191629682742,37.918653264390784
87,9.178311783424311,4.030979405018954,9,7.240525172670617,0,theory,5.147332378405357,94.65885436486066
60,1.0100810033209853,4.218686632033622,4,8.375590222790235,1,theory,-3.2086056287126365,40.03049475540781
78,6.0056356153578125,1.2698743728601236,2,7.952602551358368,1,theory,4.735761242497689,74.87156052064095
75,7.809722234064412,0.15557799958678842,4,4.7055379701067555,0,practice,7.654144234477624,81.22066950583292
72,3.328194976281172,3.696473675823866,1,6.727910608960332,1,theory,-0.3682786995426941,44.25825435336059
69,2.7381957812856377,0.531718631278873,19,4.5279577298832,1,practice,2.206477150006765,78.18789838076682
76,1.7568840202118619,1.5745979430648382,10,4.2264732180653874,0,practice,0.1822860771470236,51.801867352856284
62,3.9379021885296366,0.019085670621735717,15,7.2819292969238365,0,theory,3.918816517907901,62.91395813677072
97,6.038598810779465,3.4083474120081005,19,6.675761668401751,1,theory,2.6302513987713647,100.0
49,2.042594711022319,0.8356600573561063,16,4.4101184260573545,1,theory,1.2069346536662127,61.456999939336484
93,4.390258257881189,3.276412048458291,4,4.174696232029942,1,theory,1.1138462094228978,59.22707295152899
44,1.0816516418745246,4.958713085839194,2,8.948782067046674,0,practice,-3.8770614439646693,20.738102564529754
75,8.368114784498577,0.3633543580500814,13,4.15010666074536,0,theory,8.004760426448495,97.42372671106274
73,2.156038462838722,0.38539005975730345,1,6.2226412652507985,0,practice,1.7706484030814187,49.84694532268145
91,3.5500865343902346,1.7019004633333745,17,6.523095123038478,0,practice,1.84818607105686,79.1588906694015
70,1.165849468643957,4.3319325712567105,13,4.586400739002225,0,practice,-3.1660831026127534,31.649322082462202
49,4.890167055032611,1.0776493439566592,4,4.845308892198581,1,practice,3.812517711075952,50.58131169000496
97,8.56109352467097,1.8018890996517378,7,5.759025032051762,1,practice,6.759204425019232,92.03070185564896
58,4.529360903006769,0.34252703313489785,17,7.808379381068313,1,theory,4.1868338698718714,91.50553890170085
97,2.6154759108145007,3.8157764562944467,9,6.535412120301333,0,practice,-1.200300545479946,62.99243724702492
71,7.783289506454673,2.0415317137972555,4,7.189509372764808,0,practice,5.741757792657417,73.07881218648285
40,8.099262836836697,3.796243665304214,19,8.925872775453374,0,theory,4.303019171532483,70.5485707063822
95,2.563781277768101,4.518039221733975,1,7.840027176566048,1,theory,-1.954257943965874,48.45436823081211
44,7.937686976868908,1.1638157355064438,10,6.1718074907060885,0,practice,6.773871241362464,76.7052601099279
84,9.525680994307042,4.0369801516997565,4,6.2322096089827435,0,practice,5.488700842607285,77.27661099750125
43,2.497398282390451,0.2954694503912664,9,7.093860385205025,1,theory,2.2019288319991848,63.6770523092278
55,7.93885863278922,4.494236940901237,13,7.326826042094522,0,practice,3.444621691887983,74.07002367099322
63,7.3771480414236645,3.253842737793737,14,6.503554629183356,1,theory,4.123305303629928,77.94173753391595
55,5.262164995915796,4.371133620691758,10,7.224306114074899,0,theory,0.8910313752240384,49.871703934474745
94,1.5212841450291847,0.0009419977829094872,6,4.117662472070494,0,practice,1.5203421472462753,61.12397889544758
41,1.6722497598206862,0.8454053517799626,16,6.14811431948422,1,theory,0.8268444080407237,55.29838686822385
88,8.671731932787829,1.9487969371324603,6,5.394690380367384,1,practice,6.722934995655368,91.24206761887352
67,9.911335354755824,1.897514516873593,17,4.645872226215552,1,practice,8.013820837882232,100.0
71,7.0844703146807895,1.1336519146175532,10,4.497732564043876,1,practice,5.950818400063236,78.25064507040668
66,5.013624763092893,1.9080596993360004,18,7.015960828073338,1,theory,3.1055650637568926,86.39864414897598
59,6.828162790617168,0.6442435600012741,18,6.618002735763058,1,practice,6.183919230615894,100.0
63,6.349562733056908,2.06380564633013,3,5.267920584981846,0,theory,4.285757086726778,61.23368992450704
51,4.452510343650596,4.011771645796321,15,6.354750293862573,0,practice,0.44073869785427533,61.42109855258479
89,1.5906353011661165,2.395350315516756,15,6.461161575912041,1,practice,-0.8047150143506394,68.56238561949358
74,8.393616526666968,0.09000044472607494,4,4.975044902193079,0,theory,8.303616081940893,87.92231061120881
99,4.346501763148521,2.107220207896237,9,7.260465309408254,1,practice,2.2392815552522842,84.02126305678881
72,8.369070790213843,0.1358750804542208,19,7.904596781930453,0,practice,8.233195709759622,100.0
72,3.27257874719544,4.831217053533991,17,7.957317704447595,1,theory,-1.5586383063385512,75.37482396315244
90,1.0092653186107006,0.6372697971143448,11,7.012349153517276,0,theory,0.37199552149635573,71.27257681617594
82,2.430444549490809,3.5384416316530936,9,6.55819291259507,0,theory,-1.1079970821622847,60.39132790796333
76,5.216854750917259,4.863881614460429,10,4.305035715026975,0,practice,0.3529731364568294,61.13005684414194
51,9.498732714620468,4.13019525833286,18,5.439156494258029,0,theory,5.3685374562876085,86.75744661637115
42,1.9197425772434709,3.4965768756310185,13,4.466357233890849,0,theory,-1.5768342983875476,44.277490087643
40,8.687887970154094,4.197304547503834,8,8.819115804392368,1,practice,4.49058342265026,72.03072227799562
72,5.743216865906759,4.908993466303138,7,4.6754007311288035,1,theory,0.834223399603621,52.1730420444039
79,8.43328689219907,3.106722486267648,17,4.75887704925551,1,practice,5.326564405931421,96.32467228598294
49,3.6853698789099334,2.7959240341466325,15,8.44788309165246,0,practice,0.8894458447633009,58.412160845045776
82,8.559524482052247,3.1411905523164068,15,8.719641417382288,1,theory,5.41833392973584,92.32243084289478
83,7.9554050201512405,2.663379433807775,1,7.829145196174549,0,practice,5.292025586343465,72.5557071087713
68,3.0704831472829053,3.175445529548594,14,4.027024618363349,0,theory,-0.10496238226568888,56.093644990252635
52,2.1820161376844025,2.2492110398627965,5,4.0067313547828185,0,theory,-0.06719490217839397,41.287112126114074
51,8.812488902790637,1.0922159144165355,11,5.890503848937254,1,theory,7.720272988374101,86.00477661686324
70,9.669129880961187,0.6012361325583782,16,4.716976850054463,0,theory,9.067893748402808,100.0
85,1.281720823727646,0.34170467766130197,2,4.091930710757986,1,practice,0.9400161460663441,46.8305272228133
41,7.58143060276317,1.3165789187660004,8,6.320333447022524,1,practice,6.26485168399717,70.76731298333365
90,9.185720598530365,0.23061782167866918,11,8.715309487034858,0,theory,8.955102776851696,100.0
89,8.716240828832488,2.835853899596928,18,5.619097874512157,0,theory,5.88038692923556,100.0
74,9.680684250431877,1.4191422351176013,3,7.305703392143482,1,practice,8.261542015314276,92.15100713443515
62,7.840846705942875,4.122674040435161,1,7.261176765662204,1,theory,3.718172665507714,63.589616808402106
56,4.980688861428193,0.3712043649419322,11,5.255400518325839,1,practice,4.60948449648626,69.42620726549276
65,3.807567914456174,1.1317574717074297,16,7.252126244119322,1,theory,2.6758104427487446,79.22906405911324
47,3.886684663943147,3.6512307354507296,18,5.061669871434456,1,practice,0.2354539284924173,60.113915175963754
68,7.519804053527053,2.9940414819174572,16,4.610037067884445,1,practice,4.5257625716095955,92.20579167471402
65,7.712533108278679,0.3224563562458377,10,7.50691642779845,0,practice,7.390076752032841,84.6121309192541
49,2.803232291938414,4.3861972858110025,18,4.567204085519584,1,theory,-1.5829649938725887,59.63453477855508
65,8.81310532141478,4.3863088141308975,6,8.984546092946776,1,theory,4.426796507283882,77.47983603068774
73,7.434316361820229,1.6520400193788691,19,4.917262005751146,1,theory,5.78227634244136,93.89312447887406
90,6.064752577090443,1.7020292167478235,4,6.9707093137822875,1,theory,4.36272336034262,74.29686184860572
80,5.243792140922614,4.94514179175087,13,6.056872857062947,0,theory,0.29865034917174427,66.47274404500564
46,5.889095252109623,3.130880857965691,14,4.631932112028336,0,practice,2.7582143941439323,55.71888879443371
43,2.4332116445133805,2.6565826028402957,3,4.139219537887067,1,practice,-0.22337095832691523,29.060966558674064
97,2.8333112434864676,4.190760917759622,10,7.113661411464166,1,practice,-1.3574496742731545,62.99055914717357
92,1.820480413655725,1.4264516917865822,6,8.03378781894563,1,practice,0.39402872186914295,72.5560979442611
89,2.382922343450014,2.1459129669817845,1,8.21007830753372,0,practice,0.2370093764682295,59.79747079372846
84,5.083242711447544,1.3388833774416709,14,6.413567365384672,0,practice,3.744359334005873,82.93396945020392
50,5.773189543554305,3.945804232943657,8,7.887277335911928,0,practice,1.827385310610648,55.848065373772485
68,1.1607570323048744,2.86674672817609,19,7.364235667442724,0,theory,-1.7059896958712157,53.92159835465064
95,8.171180450776248,3.2941253507003525,14,7.621272637495666,0,practice,4.8770551000758955,88.43234320915221
75,3.6475117600913007,1.2615362491970328,10,6.462995026109071,0,theory,2.385975510894268,63.71060536872639
64,9.2065243146392,1.1011265068865757,17,7.167058701210635,1,practice,8.105397807752624,100.0
60,9.707601372524,2.4418731449146938,9,8.027629567880286,0,practice,7.265728227609306,93.7843038849144
96,2.669129872089889,3.687828745464134,6,5.989420877785115,0,theory,-1.018698873374245,56.20252870168208
75,5.1588756168909455,2.626198787600801,11,8.029894504337918,1,practice,2.5326768292901445,70.93505072202368
49,1.011086516497833,0.16322838772834303,7,6.960084213945314,0,theory,0.8478581287694901,44.70116118478235
76,6.384945386101842,4.3427575316014435,17,4.8295051218539315,1,practice,2.0421878545003986,74.48084437531675
48,6.465758034364041,0.32343446757565786,1,4.123420786122923,0,theory,6.142323566788383,58.82846755308495
63,3.2278596004303766,4.7791224186037615,5,5.8137680019957605,1,practice,-1.551262818173385,38.425954129964026
74,6.025714053248781,0.12570979138636362,9,6.733481641481699,1,theory,5.900004261862417,84.05720030879633
88,3.029861281993619,3.472252280653544,18,8.199101761017442,1,theory,-0.44239099865992504,81.13233256822797
74,2.4474292217037106,0.4110353185589083,2,4.637428400701231,1,practice,2.0363939031448024,56.201558218147674
87,6.863675201220382,4.553382897175698,11,8.001031738417897,1,practice,2.310292304044684,78.2094095015945
75,3.933329175568674,2.322166181127714,6,8.315045230336136,0,theory,1.61116299444096,65.20729739103973
57,6.312375449970602,0.6876188740850769,8,4.753437435004169,0,practice,5.624756575885526,78.05208459108857
88,4.899220740744901,1.704078498949233,4,8.257971596521095,1,theory,3.1951422417956676,83.83195828763677
78,9.859162666626135,0.8241233767338102,18,8.95726783921396,1,practice,9.035039289892325,100.0
71,2.346225784008092,0.8529095577854501,11,7.634194155241188,1,theory,1.4933162262226416,72.94130915864237
63,5.181387369722291,4.740541600857211,5,7.92384840912494,0,practice,0.44084576886507953,49.551231092453726
62,7.124109637233927,2.226230561423941,15,8.972076337794366,1,theory,4.8978790758099855,97.88211253231445
71,4.559905754919718,3.9440113195267976,18,7.027406252629727,1,practice,0.6158944353929208,70.18252742552514
76,9.772298666836209,3.198027805888409,2,5.539431910081247,1,theory,6.5742708609477996,84.91946884194233
51,7.4969886513424155,3.3821318116919614,11,8.187654170380277,1,theory,4.114856839650454,75.41156886810882
88,6.912854718080437,0.6584671923601926,13,7.072428887558156,0,practice,6.254387525720245,100.0
94,7.81353340850101,1.1709222340774283,4,6.905977118604783,1,practice,6.642611174423582,96.56604214452784
52,9.573837742348454,3.933751675772185,7,5.268177777570191,1,theory,5.640086066576269,72.69745473265624
62,9.17036787686176,4.853831032373915,11,7.781671347914433,0,theory,4.316536844487846,77.26358867374674
64,7.518567773137707,1.3133782129932587,4,4.408336379300481,1,theory,6.205189560144448,77.07068483156539
74,7.742454751911548,1.3578438237551993,15,8.621435353973306,1,theory,6.384610928156349,100.0
80,2.3132986663163093,2.3644856640545244,1,5.629117303852423,0,practice,-0.05118699773821511,42.51058459651113
69,1.925131640433991,4.91920156427719,3,4.638873263949952,0,theory,-2.9940699238431985,26.866575700025646
56,6.1381405165974785,1.3447947291323552,14,6.211832665512095,0,theory,4.793345787465123,84.27234470509282
88,1.1653087324648599,2.0348595481713194,6,4.212349546282666,1,theory,-0.8695508157064595,44.46016372463179
59,5.341207433964324,4.457400078117534,18,7.423130971324832,1,practice,0.8838073558467903,76.49468982465218
87,2.893146219269817,0.014605163106810037,1,8.51352755222678,0,theory,2.878541056163007,70.32583327706537
64,4.114149108803556,0.19882982494284773,6,8.186315035692544,0,practice,3.915319283860708,76.48246386849608
61,7.982242622136605,3.0203583853560962,6,4.6368473672394055,0,practice,4.9618842367805085,63.90484741186517
52,9.471137538091478,4.536900823564235,16,4.63135568553866,1,practice,4.934236714527243,81.762475374178
98,1.6517464493170735,1.1942833020096382,5,8.067172411621321,1,practice,0.4574631473074353,69.14700243980431
58,5.8081798537880065,2.348208873403545,17,8.62127137301558,0,practice,3.4599709803844614,86.93638023395465
88,8.942801372376401,2.2523265082890913,10,6.303349149167445,1,practice,6.69047486408731,100.0
75,1.7425768099637915,2.364856730477551,18,6.49485558456883,0,practice,-0.6222799205137595,60.68053607250749
51,8.420626422071503,3.112598478648726,7,5.591310206928629,1,theory,5.308027943422777,73.07798029527939
80,4.2202121583544425,2.348718814953419,3,8.47132559128207,1,theory,1.8714933434010237,75.8212617709213
58,3.898852319974018,2.2373407066122892,13,7.22451452646178,1,practice,1.661511613361729,71.51537499953878
51,9.797197476833071,2.3714421021563026,15,5.441257885836842,1,theory,7.425755374676768,100.0
48,2.8077318087606473,2.9543372063552074,19,5.493914355271258,0,theory,-0.14660539759456004,63.17010860904378
46,7.2387454674041285,2.685037441756792,3,8.456000365318012,1,practice,4.553708025647337,72.39255053606476
67,8.392966552088797,4.270679988252521,4,4.068170119529107,1,theory,4.122286563836276,66.09761636316313
53,1.370651457513445,0.24748426746833307,5,5.6136328636331925,0,practice,1.123167190045112,48.15232722555253
70,7.0334691251897095,4.166585357365062,1,6.771783406081845,1,theory,2.866883767824647,61.65557443449379
91,9.563949769197942,4.21962306305862,4,4.741087310496623,0,practice,5.344326706139322,78.62551247693746
58,2.1179797005525343,1.424540107654804,12,4.460493770997949,0,practice,0.6934395928977302,57.29916040683007
97,9.065991724165345,2.314259775079253,10,8.0763816554528,1,theory,6.751731949086092,100.0
86,6.352989736392425,2.1926924426871777,13,8.472021943242536,1,theory,4.160297293705248,100.0
55,6.5494412367622665,1.0925491717706515,14,8.118032103990947,0,practice,5.4568920649916155,81.8804596944986
92,6.516497573790454,1.9839842354315822,5,8.493939448686739,0,practice,4.532513338358871,88.00738618875363
44,3.6895229770358244,0.22193886085427217,4,6.765559855291857,0,practice,3.4675841161815524,61.362397378009426
74,9.416816337695137,1.3891103639086722,14,8.06129060495171,1,theory,8.027705973786464,100.0
51,9.52615416367935,4.08341087725359,10,5.9202131919555026,0,theory,5.442743286425759,68.88925626034899
64,6.62774194192553,1.4228115088144877,17,7.331339307395193,0,theory,5.204930433111042,97.56497872675737
91,8.050804533474532,4.091033343741238,10,8.944177656945822,0,theory,3.959771189733294,90.10418781280939
98,6.5103218729304215,2.6579973230221543,7,5.1286386191956375,1,practice,3.8523245499082672,86.28548035094133
60,5.359586028166365,4.3993133868058,16,5.949498731455403,0,practice,0.9602726413605653,64.15308767552705
75,6.947381064693256,2.873897771322076,1,6.400236886550428,1,practice,4.07348329337118,76.32751365156875
92,5.977013073327626,0.1483411153236991,17,4.6900774351002585,1,practice,5.828671958003927,93.23847439918842
62,6.37728276368737,3.377101037735446,9,4.405193052325284,0,theory,3.0001817259519243,63.99218249082886
55,8.054492980769759,0.2242678401178433,6,8.148614331608123,1,practice,7.830225140651915,96.15710178523382
96,5.328134483040864,2.25298509491567,19,8.88397186413793,0,practice,3.075149388125194,100.0
78,1.3667869548322549,4.64713347236557,13,6.023625319148294,1,theory,-3.280346517533315,50.85731151571457
84,2.475995328905475,0.8260196966892508,3,4.4382491809732665,1,theory,1.6499756322162242,56.05631746019261
92,4.9474649484058455,1.9493617647077204,7,4.329058803452883,0,practice,2.998103183698125,71.05207606472948
81,7.523439038866525,3.649301544242392,9,8.456591031801494,0,theory,3.874137494624133,73.82458647104212
97,6.3395078347916085,4.411292780474238,5,6.3190712486384,0,practice,1.9282150543173708,64.98706110576519
78,6.852647672861085,3.3547150237125396,10,5.60013658281196,1,theory,3.4979326491485456,73.95616077585551
53,5.313510357186585,1.290866270955846,17,6.382306356196997,1,theory,4.0226440862307395,85.92345309869418
70,6.541678197480185,3.373039264581081,12,5.5915204734617365,0,practice,3.1686389328991043,70.16938681498033
97,3.9611569403319598,1.48363820552045,16,6.4451788765381,0,theory,2.4775187348115097,85.36557367743465
44,5.231643334269986,3.592146149093676,3,8.297781984589683,1,practice,1.6394971851763098,48.00343309363522
74,7.698511590354601,4.770165637925203,9,6.961506855310478,1,theory,2.9283459524293978,70.92151996019136
62,8.84649501075809,3.6069672555314414,15,7.473268864050877,1,theory,5.239527755226649,92.78928785054349
68,4.9028980056075,4.314402514562062,5,5.823353381171683,0,theory,0.5884954910454381,51.1773415647351
82,1.3929549193662507,0.010519215879417065,13,7.6925293925525935,1,theory,1.3824357034868338,81.72233020114815
50,2.455052897321224,3.587860623657972,14,7.333085424396861,0,theory,-1.1328077263367482,53.26588262854969
57,1.187750253623843,4.147937784326252,15,4.597809988760282,1,practice,-2.9601875307024086,45.458471048932026
86,6.879367173135971,0.2027936877234071,16,6.863214265577923,1,theory,6.676573485412564,100.0
51,3.99083162819598,4.357988636441153,13,5.2837174815487895,0,practice,-0.3671570082451727,46.66613117018232
48,5.882307721474308,1.2834711415502293,17,8.020478348167964,0,theory,4.598836579924079,79.37908458421404
49,5.439491621054196,3.326460509890276,8,6.129688542334698,0,practice,2.1130311111639197,49.97831419601849
97,1.7337384059718404,4.0017743951170335,2,8.973420825982437,1,theory,-2.268035989145193,52.37796875463522
83,4.629352250114486,3.3133225652967773,5,4.462502189694819,1,practice,1.316029684817709,55.60807259957778
56,2.9850501243009093,0.4614239603662862,6,7.9017393137007925,1,practice,2.5236261639346234,70.1632301138545
77,4.765598098008875,2.981607594301842,12,7.368508667710782,0,theory,1.7839905037070327,72.26946573858427
46,2.832204523080184,2.747918283610718,18,7.837494152953527,1,theory,0.08428623946946612,72.00337003905209
85,8.564071656492402,4.5016063403713575,1,5.537648977452282,0,theory,4.0624653161210444,69.74645980836563
52,2.5677400292042827,2.021198648221046,17,6.460272446912003,0,practice,0.5465413809832369,58.06706962638163
79,9.647024963382792,1.6054054854352506,11,7.982542598618542,0,practice,8.041619477947542,100.0
81,4.743166295322467,3.7492538221823315,10,5.162706658104275,1,theory,0.9939124731401359,57.327713976320645
48,8.616207628171445,2.0633766304169834,19,5.130165983943261,1,theory,6.552830997754461,94.67661373198526
89,6.658883363853506,3.230480875025315,14,6.755254766474662,0,practice,3.428402488828191,83.8236799378637
66,7.618152687991774,3.232250450623035,10,6.617817897649279,1,practice,4.3859022373687395,73.99785694106596
97,7.909514992601022,4.440195321800589,15,5.411312352064664,0,theory,3.4693196708004335,97.07995685087174
41,5.54360393703716,2.993462011595487,19,5.490378252624113,0,practice,2.550141925441673,73.78440483737803
44,5.889704710269595,2.5107680498099345,4,5.389225816032828,1,theory,3.3789366604596607,59.28832982817627
68,5.625962810278525,0.694356631982585,2,7.857560309992438,0,theory,4.931606178295939,74.48370789471929
76,6.292525402810713,0.5786880333935268,9,7.259504327812303,0,theory,5.7138373694171865,80.81375028208163
77,1.2645500118085655,0.7716078264153969,10,8.162085917051265,1,practice,0.4929421853931686,65.58648529703419
58,4.559636528641137,0.8592424066354726,11,8.87736514157011,0,practice,3.700394122005665,74.25918268581911
47,6.455698422050544,3.1893854633181693,14,6.370821481359933,0,practice,3.2663129587323745,60.32452238588708
87,6.379512087302779,3.7049062513728925,7,4.333469407027244,0,practice,2.6746058359298868,64.554962519484
84,8.136604851450684,2.6499576146320933,15,4.240461552060177,0,theory,5.486647236818591,89.28366941012808
40,6.895084049488977,4.1450886627274555,19,5.478325196358096,0,practice,2.7499953867615217,69.83662206399862
61,9.929199847066052,4.956316133668166,15,8.662722946762255,0,theory,4.972883713397886,100.0
91,3.5546907574778053,4.10006314559678,8,6.616065274854375,0,theory,-0.5453723881189751,58.80078722609018
56,4.232359266996083,3.474411868379796,11,5.358932580400646,1,theory,0.7579473986162868,57.04017442673106
46,4.454624366810167,2.6624634971857333,9,5.995833972555098,1,practice,1.7921608696244338,54.60142092941166
64,5.192315263182237,2.244265358373541,15,6.992975537023354,0,theory,2.9480499048086957,80.51476499835891
84,8.523982574030885,0.4219619027227117,1,7.264748290689211,0,theory,8.102020671308173,84.77001389469041
43,3.1221288456328886,1.9968437419734548,1,4.7695975489145255,1,practice,1.1252851036594338,46.34580809189592
75,7.984001863318865,4.550673183910671,19,8.88515838272588,1,theory,3.433328679408194,95.81616412515864
45,4.64779164777169,4.040113149532765,3,6.723861134913944,1,practice,0.6076784982389256,40.0101655958672
99,6.416698452958077,1.0802568250584361,10,4.678441588961396,1,practice,5.3364416278996405,98.48927668574001
70,6.692864799036755,2.3330389234860793,8,8.46817626673067,1,practice,4.359825875550676,77.28086895099045
58,4.3556377347004105,4.083616012792723,15,4.373192155397144,0,theory,0.2720217219076879,59.4027478356094
83,5.613536846852247,0.3369227739276126,10,8.538677165887563,1,practice,5.276614072924634,100.0
93,4.7172805718292725,1.9369629283432965,1,8.982828281444913,1,practice,2.7803176434859758,72.36053091830465
78,1.622195075679575,4.259206184369738,18,7.502158995782519,1,practice,-2.637011108690163,73.28347051351358
66,4.934488499351438,2.0194893208506186,2,7.852236105369949,0,practice,2.91499917850082,62.90092573455026
49,1.8765405329819695,0.3880732236572043,19,5.686514182337432,0,theory,1.4884673093247653,70.19883620962084
65,4.6451871917228935,2.7126718426612575,13,8.70788426366967,0,practice,1.932515349061636,79.40767194857746
58,6.336265598486037,4.308712474591477,1,6.648569830541838,0,theory,2.0275531238945597,56.28858005373835
